ID,Label,MergedLabel,Location,Country,Region,Year
MT766991,Avian_coronavirus-avian-Cluster_930,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
ON149241,Avian_coronavirus-avian-Cluster_930,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149264,Avian_coronavirus-avian-Cluster_930,Avian_coronavirus-avian,China,China,Asia,Unknown
MW042821,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,2003
ON149162,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149163,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149164,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149165,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149167,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149171,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149172,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149176,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149179,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149259,Avian_coronavirus-avian-Cluster_931,Avian_coronavirus-avian,China,China,Asia,Unknown
MF447694,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
MF447710,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
MF447713,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
MF447715,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
MF447716,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
MF447752,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
MN509308,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,2018
MN509321,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,2018
MW042826,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,2002
MW042848,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,2003
MT766918,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MT766924,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MT766984,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MW560624,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
MW560625,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
MW560631,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
MW560647,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,2007
ON149115,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149189,Avian_coronavirus-avian-Cluster_932,Avian_coronavirus-avian,China,China,Asia,Unknown
GQ169250,Avian_coronavirus-avian-Cluster_933,Avian_coronavirus-avian,Brazil,Brazil,America,Unknown
KU512963,Avian_coronavirus-avian-Cluster_933,Avian_coronavirus-avian,Unknown,Unknown,Unknown,Unknown
KX529748,Avian_coronavirus-avian-Cluster_933,Avian_coronavirus-avian,USA,USA,America,Unknown
KX529750,Avian_coronavirus-avian-Cluster_933,Avian_coronavirus-avian,USA,USA,America,Unknown
MW042830,Avian_coronavirus-avian-Cluster_934,Avian_coronavirus-avian,China,China,Asia,2002
MW042844,Avian_coronavirus-avian-Cluster_934,Avian_coronavirus-avian,China,China,Asia,Unknown
MT766915,Avian_coronavirus-avian-Cluster_934,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MT766951,Avian_coronavirus-avian-Cluster_934,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MW044577,Avian_coronavirus-avian-Cluster_934,Avian_coronavirus-avian,China,China,Asia,Unknown
MW044585,Avian_coronavirus-avian-Cluster_934,Avian_coronavirus-avian,China,China,Asia,Unknown
MW044588,Avian_coronavirus-avian-Cluster_934,Avian_coronavirus-avian,China,China,Asia,Unknown
MW044589,Avian_coronavirus-avian-Cluster_934,Avian_coronavirus-avian,China,China,Asia,Unknown
MW042851,Avian_coronavirus-avian-Cluster_935,Avian_coronavirus-avian,China,China,Asia,2003
MT766942,Avian_coronavirus-avian-Cluster_935,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MT766962,Avian_coronavirus-avian-Cluster_935,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MT766973,Avian_coronavirus-avian-Cluster_935,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
GQ265935,Avian_coronavirus-avian-Cluster_936,Avian_coronavirus-avian,China,China,Asia,Unknown
GQ265941,Avian_coronavirus-avian-Cluster_936,Avian_coronavirus-avian,China,China,Asia,Unknown
GQ265942,Avian_coronavirus-avian-Cluster_936,Avian_coronavirus-avian,China,China,Asia,Unknown
GQ265953,Avian_coronavirus-avian-Cluster_936,Avian_coronavirus-avian,China,China,Asia,Unknown
MW042831,Avian_coronavirus-avian-Cluster_937,Avian_coronavirus-avian,China,China,Asia,2002
MT766983,Avian_coronavirus-avian-Cluster_937,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MT766988,Avian_coronavirus-avian-Cluster_937,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MT766992,Avian_coronavirus-avian-Cluster_937,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MW560644,Avian_coronavirus-avian-Cluster_937,Avian_coronavirus-avian,China,China,Asia,2001
AB120647,Avian_coronavirus-avian-Cluster_938,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2000
AB120648,Avian_coronavirus-avian-Cluster_938,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2000
LC662556,Avian_coronavirus-avian-Cluster_938,Avian_coronavirus-avian,Japan,Japan,Asia,2000
LC662557,Avian_coronavirus-avian-Cluster_938,Avian_coronavirus-avian,Japan,Japan,Asia,2000
JX182774,Avian_coronavirus-avian-Cluster_939,Avian_coronavirus-avian,Brazil,Brazil,America,Unknown
JX182776,Avian_coronavirus-avian-Cluster_939,Avian_coronavirus-avian,Brazil,Brazil,America,Unknown
JX182777,Avian_coronavirus-avian-Cluster_939,Avian_coronavirus-avian,Brazil,Brazil,America,Unknown
JX182778,Avian_coronavirus-avian-Cluster_939,Avian_coronavirus-avian,Brazil,Brazil,America,Unknown
JX182779,Avian_coronavirus-avian-Cluster_939,Avian_coronavirus-avian,Brazil,Brazil,America,Unknown
JX182780,Avian_coronavirus-avian-Cluster_939,Avian_coronavirus-avian,Brazil,Brazil,America,Unknown
KC577384,Avian_coronavirus-avian-Cluster_940,Avian_coronavirus-avian,China,China,Asia,Unknown
KC577398,Avian_coronavirus-avian-Cluster_940,Avian_coronavirus-avian,China,China,Asia,Unknown
KC577408,Avian_coronavirus-avian-Cluster_940,Avian_coronavirus-avian,China,China,Asia,Unknown
KC577413,Avian_coronavirus-avian-Cluster_940,Avian_coronavirus-avian,China,China,Asia,Unknown
MW042827,Avian_coronavirus-avian-Cluster_941,Avian_coronavirus-avian,China,China,Asia,2002
MW042852,Avian_coronavirus-avian-Cluster_941,Avian_coronavirus-avian,China,China,Asia,2003
MT766930,Avian_coronavirus-avian-Cluster_941,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
OL332822,Avian_coronavirus-avian-Cluster_941,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149106,Avian_coronavirus-avian-Cluster_941,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149129,Avian_coronavirus-avian-Cluster_941,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149131,Avian_coronavirus-avian-Cluster_941,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149132,Avian_coronavirus-avian-Cluster_941,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149158,Avian_coronavirus-avian-Cluster_941,Avian_coronavirus-avian,China,China,Asia,Unknown
MW042824,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,China,China,Asia,2001
MW042825,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,China,China,Asia,2001
MW042832,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,China,China,Asia,2001
MT766968,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MT766969,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MW044586,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,China,China,Asia,Unknown
MW044591,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149196,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149202,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149201,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149205,Avian_coronavirus-avian-Cluster_942,Avian_coronavirus-avian,China,China,Asia,Unknown
MW042850,Avian_coronavirus-avian-Cluster_943,Avian_coronavirus-avian,China,China,Asia,2003
MT766971,Avian_coronavirus-avian-Cluster_943,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MT766975,Avian_coronavirus-avian-Cluster_943,Avian_coronavirus-avian,Unknown,Unknown,Unknown,2021
MW044580,Avian_coronavirus-avian-Cluster_943,Avian_coronavirus-avian,China,China,Asia,Unknown
KU512969,Avian_coronavirus-avian-Cluster_944,Avian_coronavirus-avian,Unknown,Unknown,Unknown,Unknown
KU512972,Avian_coronavirus-avian-Cluster_944,Avian_coronavirus-avian,Unknown,Unknown,Unknown,Unknown
KU512974,Avian_coronavirus-avian-Cluster_944,Avian_coronavirus-avian,Unknown,Unknown,Unknown,Unknown
KU512975,Avian_coronavirus-avian-Cluster_944,Avian_coronavirus-avian,Unknown,Unknown,Unknown,Unknown
KX107720,Avian_coronavirus-avian-Cluster_944,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107726,Avian_coronavirus-avian-Cluster_944,Avian_coronavirus-avian,China,China,Asia,Unknown
KM658247,Avian_coronavirus-avian-Cluster_945,Avian_coronavirus-avian,Argentina,Argentina,America,Unknown
KM658252,Avian_coronavirus-avian-Cluster_945,Avian_coronavirus-avian,Argentina,Argentina,America,Unknown
KM658253,Avian_coronavirus-avian-Cluster_945,Avian_coronavirus-avian,Argentina,Argentina,America,Unknown
KM658256,Avian_coronavirus-avian-Cluster_945,Avian_coronavirus-avian,Argentina,Argentina,America,Unknown
AJ243261,Avian_coronavirus-avian-Cluster_946,Avian_coronavirus-avian,Unknown,Unknown,Unknown,Unknown
AJ243262,Avian_coronavirus-avian-Cluster_946,Avian_coronavirus-avian,Unknown,Unknown,Unknown,Unknown
JQ901492,Avian_coronavirus-avian-Cluster_946,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
KU934148,Avian_coronavirus-avian-Cluster_946,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MF447678,Avian_coronavirus-avian-Cluster_947,Avian_coronavirus-avian,China,China,Asia,Unknown
MF447679,Avian_coronavirus-avian-Cluster_947,Avian_coronavirus-avian,China,China,Asia,Unknown
MG734768,Avian_coronavirus-avian-Cluster_947,Avian_coronavirus-avian,China,China,Asia,Unknown
MG734771,Avian_coronavirus-avian-Cluster_947,Avian_coronavirus-avian,China,China,Asia,Unknown
MT162562,Avian_coronavirus-avian-Cluster_948,Avian_coronavirus-avian,China,China,Asia,Unknown
MT162565,Avian_coronavirus-avian-Cluster_948,Avian_coronavirus-avian,China,China,Asia,Unknown
MT162566,Avian_coronavirus-avian-Cluster_948,Avian_coronavirus-avian,China,China,Asia,Unknown
MT162567,Avian_coronavirus-avian-Cluster_948,Avian_coronavirus-avian,China,China,Asia,Unknown
MT162587,Avian_coronavirus-avian-Cluster_949,Avian_coronavirus-avian,China,China,Asia,Unknown
OL688931,Avian_coronavirus-avian-Cluster_949,Avian_coronavirus-avian,SouthKorea,SouthKorea,Asia,Unknown
OL688932,Avian_coronavirus-avian-Cluster_949,Avian_coronavirus-avian,SouthKorea,SouthKorea,Asia,Unknown
OL688940,Avian_coronavirus-avian-Cluster_949,Avian_coronavirus-avian,SouthKorea,SouthKorea,Asia,Unknown
OL688942,Avian_coronavirus-avian-Cluster_949,Avian_coronavirus-avian,SouthKorea,SouthKorea,Asia,Unknown
MT162594,Avian_coronavirus-avian-Cluster_950,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149125,Avian_coronavirus-avian-Cluster_950,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149137,Avian_coronavirus-avian-Cluster_950,Avian_coronavirus-avian,China,China,Asia,Unknown
ON149220,Avian_coronavirus-avian-Cluster_950,Avian_coronavirus-avian,China,China,Asia,Unknown
EU857816,Avian_coronavirus-avian-Cluster_951,Avian_coronavirus-avian,China,China,Asia,Unknown
EU930427,Avian_coronavirus-avian-Cluster_951,Avian_coronavirus-avian,China,China,Asia,Unknown
EU930429,Avian_coronavirus-avian-Cluster_951,Avian_coronavirus-avian,China,China,Asia,Unknown
EU930430,Avian_coronavirus-avian-Cluster_951,Avian_coronavirus-avian,China,China,Asia,Unknown
GQ229237,Avian_coronavirus-avian-Cluster_952,Avian_coronavirus-avian,Taiwan,China,Asia,Unknown
GQ229238,Avian_coronavirus-avian-Cluster_952,Avian_coronavirus-avian,Taiwan,China,Asia,Unknown
GQ229240,Avian_coronavirus-avian-Cluster_952,Avian_coronavirus-avian,Taiwan,China,Asia,Unknown
GQ229246,Avian_coronavirus-avian-Cluster_952,Avian_coronavirus-avian,Taiwan,China,Asia,Unknown
JX292001,Avian_coronavirus-avian-Cluster_953,Avian_coronavirus-avian,China,China,Asia,Unknown
KC692270,Avian_coronavirus-avian-Cluster_953,Avian_coronavirus-avian,China,China,Asia,Unknown
KC692323,Avian_coronavirus-avian-Cluster_953,Avian_coronavirus-avian,China,China,Asia,Unknown
KJ524606,Avian_coronavirus-avian-Cluster_953,Avian_coronavirus-avian,China,China,Asia,Unknown
KU512967,Avian_coronavirus-avian-Cluster_953,Avian_coronavirus-avian,Unknown,Unknown,Unknown,Unknown
KC692252,Avian_coronavirus-avian-Cluster_954,Avian_coronavirus-avian,China,China,Asia,Unknown
KJ524632,Avian_coronavirus-avian-Cluster_954,Avian_coronavirus-avian,China,China,Asia,Unknown
KJ524638,Avian_coronavirus-avian-Cluster_954,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107721,Avian_coronavirus-avian-Cluster_954,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107797,Avian_coronavirus-avian-Cluster_954,Avian_coronavirus-avian,China,China,Asia,Unknown
KC692275,Avian_coronavirus-avian-Cluster_955,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107645,Avian_coronavirus-avian-Cluster_955,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107752,Avian_coronavirus-avian-Cluster_955,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107756,Avian_coronavirus-avian-Cluster_955,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107757,Avian_coronavirus-avian-Cluster_955,Avian_coronavirus-avian,China,China,Asia,Unknown
KJ524641,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107647,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107662,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107675,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107680,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107685,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107686,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107689,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107719,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107738,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
MF447753,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,Unknown
MN509363,Avian_coronavirus-avian-Cluster_956,Avian_coronavirus-avian,China,China,Asia,2019
KU364603,Avian_coronavirus-avian-Cluster_957,Avian_coronavirus-avian,China,China,Asia,Unknown
KU364610,Avian_coronavirus-avian-Cluster_957,Avian_coronavirus-avian,China,China,Asia,Unknown
KU512968,Avian_coronavirus-avian-Cluster_957,Avian_coronavirus-avian,Unknown,Unknown,Unknown,Unknown
KU512970,Avian_coronavirus-avian-Cluster_957,Avian_coronavirus-avian,Unknown,Unknown,Unknown,Unknown
KX107794,Avian_coronavirus-avian-Cluster_957,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107795,Avian_coronavirus-avian-Cluster_957,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107796,Avian_coronavirus-avian-Cluster_957,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107805,Avian_coronavirus-avian-Cluster_957,Avian_coronavirus-avian,China,China,Asia,Unknown
KX107828,Avian_coronavirus-avian-Cluster_957,Avian_coronavirus-avian,China,China,Asia,Unknown
MN393169,Avian_coronavirus-avian-Cluster_957,Avian_coronavirus-avian,China,China,Asia,2015
KU934151,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,2013
MK491671,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491674,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491679,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491681,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491682,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491684,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491685,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491688,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491692,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491693,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491696,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491699,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491757,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491758,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
MK491759,Avian_coronavirus-avian-Cluster_958,Avian_coronavirus-avian,Italy,Italy,Europe,Unknown
KU934152,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2012
KU934153,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2012
KU934154,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2012
KU934155,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2012
KU934160,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2012
KU934161,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2012
KU934163,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2012
KU934164,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2012
KU934165,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2013
KU934169,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2013
KU934171,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2013
KU934172,Avian_coronavirus-avian-Cluster_959,Avian_coronavirus-avian,Spain,Spain,Europe,2010
KU934168,Avian_coronavirus-avian-Cluster_960,Avian_coronavirus-avian,Spain,Spain,Europe,2013
KU934170,Avian_coronavirus-avian-Cluster_960,Avian_coronavirus-avian,Spain,Spain,Europe,2013
KU934173,Avian_coronavirus-avian-Cluster_960,Avian_coronavirus-avian,Spain,Spain,Europe,2013
